בקולנוע פריז, שְה גֶ'ה-צוּן, https://www.shortstoryproject.com/he/story/%d7%91%d7%a7%d7%95%d7%9c%d7%a0%d7%95%d7%a2-%d7%a4%d7%a8%d7%99%d7%96/, #אהבה#אהבהצעירה#פסיכולוגי
גיבורות גדולות, אורנה פילץ, https://www.shortstoryproject.com/he/story/%d7%92%d7%99%d7%91%d7%95%d7%a8%d7%95%d7%aa-%d7%92%d7%93%d7%95%d7%9c%d7%95%d7%aa/, #יהדות#ישראלי#נשיות#ספקולטיבי
יומיים, איימי בנדר, https://www.shortstoryproject.com/he/story/%d7%99%d7%95%d7%9e%d7%99%d7%99%d7%9d/, #בדידות#יחסים#ניכור#ספרותאמריקאית#עכשווי#תרבותאמריקאית
בעיות בחשבון, נוית בראל, https://www.shortstoryproject.com/he/story/%d7%91%d7%a2%d7%99%d7%95%d7%aa-%d7%91%d7%97%d7%a9%d7%91%d7%95%d7%9f/, #אירוניה#התבגרות#ילדות#ישראלי
מפתחות, סלמאן נאטור, https://www.shortstoryproject.com/he/story/%d7%9e%d7%a4%d7%aa%d7%97%d7%95%d7%aa/, #זכרונות#מלחמה#פוליטי
יבול, מאת גרשון שופמן, תומר גרדי, https://www.shortstoryproject.com/he/story/%d7%99%d7%91%d7%95%d7%9c-%d7%9e%d7%90%d7%aa-%d7%92%d7%a8%d7%a9%d7%95%d7%9f-%d7%a9%d7%95%d7%a4%d7%9e%d7%9f/, #אירוניה#היסטוריה#ישראלי
חבל, קתרין אן פורטר , https://www.shortstoryproject.com/he/story/%d7%97%d7%91%d7%9c/, #אהבה#אירוניה#יחסים#ספרותאמריקאית#שנון
קפה, אילנה רודשבסקי, https://www.shortstoryproject.com/he/story/%d7%a7%d7%a4%d7%94-2/, #אקזסטנציאליסטי#ישראלי#משפחה#ניכור
הדבר הנכון, פ. סקוט פיצג'רלד, https://www.shortstoryproject.com/he/story/%d7%94%d7%93%d7%91%d7%a8-%d7%94%d7%a0%d7%9b%d7%95%d7%9f/, #אהבה#אהבהצעירה#ספרותאמריקאית#תרבותאמריקאית
זויה, אליס ביאלסקי, https://www.shortstoryproject.com/he/story/%d7%96%d7%95%d7%99%d7%94/, #אירוניה#התבגרות#רוסיההסובייטית#שנון
מגני שמש, יריב ספיר, https://www.shortstoryproject.com/he/story/%d7%9e%d7%92%d7%a0%d7%99-%d7%a9%d7%9e%d7%a9/, #ילדות#משפחה#קיבוץ#ריאליזם
נְמָלוֹניָה, שארמה שילדס, https://www.shortstoryproject.com/he/story/%d7%a0%d6%b0%d7%9e%d6%b8%d7%9c%d7%95%d6%b9%d7%a0%d7%99%d6%b8%d7%94/, 
התלמיד, מעין גולדמן, https://www.shortstoryproject.com/he/story/%d7%94%d7%aa%d7%9c%d7%9e%d7%99%d7%93/, #אהבהבלתי-מושגת#יחסים#ישראלי#פילוסופי#תשוקה
עוף לארוחת בוקר, עוף לארוחת ערב, עוף לארוחת צהריים, טאשה קארלוקה, https://www.shortstoryproject.com/he/story/%d7%a2%d7%95%d7%a3-%d7%9c%d7%90%d7%a8%d7%95%d7%97%d7%aa-%d7%91%d7%95%d7%a7%d7%a8-%d7%a2%d7%95%d7%a3-%d7%9c%d7%90%d7%a8%d7%95%d7%97%d7%aa-%d7%a2%d7%a8%d7%91-%d7%a2%d7%95%d7%a3-%d7%9c%d7%90%d7%a8/, #אהבה#זקנה#רוסיההסובייטית
דריכות, לילך גליל, https://www.shortstoryproject.com/he/story/%d7%93%d7%a8%d7%99%d7%9b%d7%95%d7%aa/, #אורבני#אםובת#התבגרות#ישראלי
מלחמות בארצות רחוקות, נג'ם ואלי, https://www.shortstoryproject.com/he/story/%d7%9e%d7%9c%d7%97%d7%9e%d7%95%d7%aa-%d7%91%d7%90%d7%a8%d7%a6%d7%95%d7%aa-%d7%a8%d7%97%d7%95%d7%a7%d7%95%d7%aa/, #אהבה#המלחמהבעירק#מהגרים#מסעות#צבא
יד כותבת, שהם סמיט, https://www.shortstoryproject.com/he/story/%d7%99%d7%93-%d7%9b%d7%95%d7%aa%d7%91%d7%aa/, #הומוריסטי#הרהורים#יחסים#ישראלי#כתיבה#מיניות#נשים
איך הלכתי לבית הספר, טרה פביאנובה, https://www.shortstoryproject.com/he/story/%d7%90%d7%99%d7%9a-%d7%94%d7%9c%d7%9b%d7%aa%d7%99-%d7%9c%d7%91%d7%99%d7%aa-%d7%94%d7%a1%d7%a4%d7%a8/, #התבגרות#זכרונות#ימיבית-ספר#משפחה#נשים#ריאליזם
הנער שלא היה, עלמה גניהר, https://www.shortstoryproject.com/he/story/%d7%94%d7%a0%d7%a2%d7%a8-%d7%a9%d7%9c%d7%90-%d7%94%d7%99%d7%94/, #אבובת#היסטוריה#זכרונות#זקנה#ישראלי-פלסטיני#רגשותאשם
גולדענע מדינה, איימי גאסטין, https://www.shortstoryproject.com/he/story/%d7%92%d7%95%d7%9c%d7%93%d7%a2%d7%a0%d7%a2-%d7%9e%d7%93%d7%99%d7%a0%d7%94/, #אפל#היסטוריה#מהגרים#ספרותאמריקאית
מה מתרחש בטבריה, רועי כספי, https://www.shortstoryproject.com/he/story/%d7%9e%d7%94-%d7%9e%d7%aa%d7%a8%d7%97%d7%a9-%d7%91%d7%98%d7%91%d7%a8%d7%99%d7%94/, #הרהורים#ישראלי#כתיבה#ניכור
חתונת הזהב, רינג לרדנר, https://www.shortstoryproject.com/he/story/%d7%97%d7%aa%d7%95%d7%a0%d7%aa-%d7%94%d7%96%d7%94%d7%91/, #הומוריסטי#חופשה#יחסים#קלאסיקה
ראשית, שנית, דניאיל חארמס, https://www.shortstoryproject.com/he/story/%d7%a8%d7%90%d7%a9%d7%99%d7%aa-%d7%a9%d7%a0%d7%99%d7%aa/, #ילדים#ילדים-חברות#ילדים-הרפתקאות#ילדים-בעליחיים#ילדים-מסע
ההתרחשות ברחוב הכלב, אלכסנדר גרין, https://www.shortstoryproject.com/he/story/%d7%94%d7%94%d7%aa%d7%a8%d7%97%d7%a9%d7%95%d7%aa-%d7%91%d7%a8%d7%97%d7%95%d7%91-%d7%94%d7%9b%d7%9c%d7%91/, #אהבהבלתי-מושגת#אהבהטרגית#התאבדות#קלאסיקה#רוסיההסובייטית
חדר 211 / חורחה לואיס בורחס, טל ניצן, https://www.shortstoryproject.com/he/story/%d7%97%d7%93%d7%a8-211-%d7%97%d7%95%d7%a8%d7%97%d7%94-%d7%9c%d7%95%d7%90%d7%99%d7%a1-%d7%91%d7%95%d7%a8%d7%97%d7%a1/, #אהבהבלתי-מושגת#אורבני#זכרונות#כתיבה#רומן
דחפים, ניר יהודאי, https://www.shortstoryproject.com/he/story/%d7%93%d7%97%d7%a4%d7%99%d7%9d/, #התבגרות#מחלה#מלנכוליה#נשים#ריאליזם
סוֹרן קִירְקֵגוֹר מבלבל את העיר, תום בייקין-אוחיון, https://www.shortstoryproject.com/he/story/%d7%a1%d7%95%d6%b9%d7%a8%d7%9f-%d7%a7%d6%b4%d7%99%d7%a8%d6%b0%d7%a7%d6%b5%d7%92%d7%95%d6%b9%d7%a8-%d7%9e%d7%91%d7%9c%d7%91%d7%9c-%d7%90%d7%aa-%d7%94%d7%a2%d7%99%d7%a8/, #ילדים-טובורע#ילדים-אורבני#ילדים-כתיבה#ילדים-משל
לראות את מיילס, סטיבן שוורץ, https://www.shortstoryproject.com/he/story/%d7%9c%d7%a8%d7%90%d7%95%d7%aa-%d7%90%d7%aa-%d7%9e%d7%99%d7%99%d7%9c%d7%a1/, #אהבהצעירה#התבגרות#זכרונות#מיניות#משפחה
טוביה פוגש את דטנר, מתן חרמוני, https://www.shortstoryproject.com/he/story/%d7%98%d7%95%d7%91%d7%99%d7%94-%d7%a4%d7%95%d7%92%d7%a9-%d7%90%d7%aa-%d7%93%d7%98%d7%a0%d7%a8/, #אבסורד#הומוריסטי#הרהורים#ישראלי#כתיבה
הביקור, חביב אלסאלמי, https://www.shortstoryproject.com/he/story/%d7%94%d7%91%d7%99%d7%a7%d7%95%d7%a8/, #אווירתי#הרהורים#זכרונות#ילדות#ספרותערבית
להבעיר מדורה, ג'ק לונדון, https://www.shortstoryproject.com/he/story/%d7%9c%d7%94%d7%91%d7%a2%d7%99%d7%a8-%d7%9e%d7%93%d7%95%d7%a8%d7%94/, #בדידות#גבריות#מסע#ספרותאמריקאית#קלאסיקה#ריאליזם#תרבותאמריקאית
שווייצריה זה כאן  , אורית וולפיילר, https://www.shortstoryproject.com/he/story/%d7%a9%d7%95%d7%95%d7%99%d7%99%d7%a6%d7%a8%d7%99%d7%94-%d7%96%d7%94-%d7%9b%d7%90%d7%9f/, #הרהורים#ישראלי#מסע
המתנה, יפתח אלוני, https://www.shortstoryproject.com/he/story/%d7%94%d7%9e%d7%aa%d7%a0%d7%94/, #אווירתי#הומוסקסואליות#חלומות#סוריאליזם
הריבוע, אליסה ר"ו גרסיה, https://www.shortstoryproject.com/he/story/%d7%94%d7%a8%d7%99%d7%91%d7%95%d7%a2/, #אהבה#מוות#מלנכוליה#ריאליזם#תפניתעלילה
הקיפודיות, סלין אסייג, https://www.shortstoryproject.com/he/story/%d7%94%d7%a7%d7%99%d7%a4%d7%95%d7%93%d7%99%d7%95%d7%aa/, #אבסורד#חלומות#כתיבהנשית
מים שקטים, רודריגו ריי רוסה, https://www.shortstoryproject.com/he/story/%d7%9e%d7%99%d7%9d-%d7%a9%d7%a7%d7%98%d7%99%d7%9d/, #אווירתי#בעליחיים#טבע#מוות#רצח#תעלומה
סמרטותי לומדת לקח, ג'וני גרול, https://www.shortstoryproject.com/he/story/%d7%a1%d7%9e%d7%a8%d7%98%d7%95%d7%aa%d7%99-%d7%9c%d7%95%d7%9e%d7%93%d7%aa-%d7%9c%d7%a7%d7%97/, #ילדים-הרפתקאות#ילדים-משל
תשוקה ומוסריות, גוסטב פלובר, https://www.shortstoryproject.com/he/story/%d7%aa%d7%a9%d7%95%d7%a7%d7%94-%d7%95%d7%9e%d7%95%d7%a1%d7%a8%d7%99%d7%95%d7%aa/, #אהבהטרגית#גבריות#יחסים#קלאסיקה#ריאליזם
תודה, לא, ליה נירגד, https://www.shortstoryproject.com/he/story/%d7%aa%d7%95%d7%93%d7%94-%d7%9c%d7%90/, #אםובת#הרהורים#נשים
הגֶּן, יעל ישראל, https://www.shortstoryproject.com/he/story/%d7%94%d7%92%d6%b6%d6%bc%d7%9f/, #אבסורד#יחסים#ישראלי#סאטירה#ספקולטיבי#פוליטי#שואה#שנון
דָארָאבּ בתיבה, תמר עילם גינדין, https://www.shortstoryproject.com/he/story/%d7%93%d6%b8%d7%90%d7%a8%d6%b8%d7%90%d7%91%d6%bc-%d7%91%d7%aa%d7%99%d7%91%d7%94/, #איראן#ילדים-אחים#ילדים-הרפתקאות#ילדים-התבגרות#ילדים-ימיקדם#ילדים-מיתוסים#ילדים-מסע
ANU BANU, ריטה קוגן, https://www.shortstoryproject.com/he/story/%d7%90%d7%a0%d7%95-%d7%91%d7%90%d7%a0%d7%95/, #התבגרות#זכרונות#מהגרים#משפחה#רוסיההסובייטית
כרית הנוצות, הוראסיו קירוגה, https://www.shortstoryproject.com/he/story/%d7%9b%d7%a8%d7%99%d7%aa-%d7%94%d7%a0%d7%95%d7%a6%d7%95%d7%aa/, #אימה#אמריקההלטינית#אפל#מחלה#מתח#קלאסיקה
כוּנְפוּסֶה הנוראה או: איך מבדילים בין חיות לא מזיקות לשדים מזיקים מאוד, תמר הוכשטטר, https://www.shortstoryproject.com/he/story/%d7%9b%d7%95%d6%bc%d7%a0%d6%b0%d7%a4%d7%95%d6%bc%d7%a1%d6%b6%d7%94-%d7%94%d7%a0%d7%95%d7%a8%d7%90%d7%94-%d7%90%d7%95-%d7%90%d7%99%d7%9a-%d7%9e%d7%91%d7%93%d7%99%d7%9c%d7%99%d7%9d-%d7%91%d7%99%d7%9f/, #ילדים-אגדות#ילדים-הומוריסטי#ילדים-ימיקדם#ילדים-מיתוסים
סבתא והרוחות, אנדז'י סטשיוק, https://www.shortstoryproject.com/he/story/%d7%a1%d7%91%d7%aa%d7%90-%d7%95%d7%94%d7%a8%d7%95%d7%97%d7%95%d7%aa/, #אגדות#אווירתי#הרהורים#זכרונות#משפחה#נשים#רוחותרפאים
משלוש יוצא אחד, אלכס פז-גולדמן, https://www.shortstoryproject.com/he/story/%d7%9e%d7%a9%d7%9c%d7%95%d7%a9-%d7%99%d7%95%d7%a6%d7%90-%d7%90%d7%97%d7%93/, #אהבהצעירה#אלימות#אפל#התבגרות#ישראלי#מתח#נקמה#שגעון
אוולין, ג'יימס ג'ויס, https://www.shortstoryproject.com/he/story/%d7%90%d7%95%d7%95%d7%9c%d7%99%d7%9f/, #אבובת#מסע#משפחה#פרידה#קלאסיקה
הסבא והסביון, ינץ לוי, https://www.shortstoryproject.com/he/story/%d7%94%d7%a1%d7%91%d7%90-%d7%95%d7%94%d7%a1%d7%91%d7%99%d7%95%d7%9f/, #ילדים-אגדות#ילדים-זקנה
בנות הקולונל המנוח, קתרין מנספילד , https://www.shortstoryproject.com/he/story/%d7%91%d7%a0%d7%95%d7%aa-%d7%94%d7%a7%d7%95%d7%9c%d7%95%d7%a0%d7%9c-%d7%94%d7%9e%d7%a0%d7%95%d7%97/, #אבובת#אחיות#התבגרות#כתיבהנשית#מוות#קלאסיקה
עד החג הבא זה יעבור, ורד זינגר, https://www.shortstoryproject.com/he/story/%d7%a2%d7%93-%d7%94%d7%97%d7%92-%d7%94%d7%91%d7%90-%d7%96%d7%94-%d7%99%d7%a2%d7%91%d7%95%d7%a8/, #אורבני#מהגרים#ניכור#עוני#פער-מעמדות#רגשותאשם
בנים, חוסה מיגל טומסנה, https://www.shortstoryproject.com/he/story/%d7%91%d7%a0%d7%99%d7%9d/, #אבובן#אלימות#גבריות#המלחמהבעירק
לכידתו של אבא-זמן, ל. פרנק באום, https://www.shortstoryproject.com/he/story/%d7%9c%d7%9b%d7%99%d7%93%d7%aa%d7%95-%d7%a9%d7%9c-%d7%90%d7%91%d7%90-%d7%96%d7%9e%d7%9f/, #ילדים-התבגרות#ילדים-משל
הילד, אריקה אולהובה , https://www.shortstoryproject.com/he/story/%d7%94%d7%99%d7%9c%d7%93-2/, #אונס#אימה#אםובן
אלישע, בועז יזרעאלי, https://www.shortstoryproject.com/he/story/%d7%90%d7%9c%d7%99%d7%a9%d7%a2/, #אקזסטנציאליסטי#הורות#הרהורים#התמכרות#ישראלי#שנון
פָּנים מעלָה, סטיבן קְרֵיין, https://www.shortstoryproject.com/he/story/%d7%a4%d6%bc%d6%b8%d7%a0%d7%99%d7%9d-%d7%9e%d7%a2%d7%9c%d6%b8%d7%94/, #מלחמה#ספרותאמריקאית#קלאסיקה#ריאליזם
דון ארנב ומר דב, ג'ואל צ'נדלר הריס, https://www.shortstoryproject.com/he/story/%d7%93%d7%95%d7%9f-%d7%90%d7%a8%d7%a0%d7%91-%d7%95%d7%9e%d7%a8-%d7%93%d7%91/, #ילדים-הרפתקאות#ילדים-בעליחיים
אני מפוצץ רק עם פקודה בכתב, אלכסנדר קלוגה, https://www.shortstoryproject.com/he/story/%d7%90%d7%a0%d7%99-%d7%9e%d7%a4%d7%95%d7%a6%d7%a5-%d7%a8%d7%a7-%d7%a2%d7%9d-%d7%a4%d7%a7%d7%95%d7%93%d7%94-%d7%91%d7%9b%d7%aa%d7%91/, #היסטוריה#מלחהע"ש#פוליטי#ריאליזם
איסיס – ספורה של אלה קוסמת ומכשפת, שהם סמיט, https://www.shortstoryproject.com/he/story/%d7%90%d6%b4%d7%99%d7%a1%d6%b4%d7%99%d7%a1-%d7%a1%d6%b4%d7%a4%d6%bc%d7%95%d6%bc%d7%a8%d6%b8%d7%94%d6%bc-%d7%a9%d6%b6%d7%81%d7%9c-%d7%90%d6%b5%d7%9c%d6%b8%d7%94-%d7%a7%d7%95%d6%b9%d7%a1%d6%b6/, #ילדים#ילדים-אחים#ילדים-חברות#ילדים-הרפתקאות#ילדים-טובורע#ילדים-מיתוסים
להתראות באנטארקטיקה, נורית זרחי, https://www.shortstoryproject.com/he/story/%d7%9c%d7%94%d7%aa%d7%a8%d7%90%d7%95%d7%aa-%d7%91%d7%90%d7%a0%d7%98%d7%90%d7%a8%d7%a7%d7%98%d7%99%d7%a7%d7%94/, #ילדים-חברות#ילדים-בעליחיים#ילדים-מסע
הקיץ האחרון של הפטריארך שלנו, אידרה נובי , https://www.shortstoryproject.com/he/story/%d7%94%d7%a7%d7%99%d7%a5-%d7%94%d7%90%d7%97%d7%a8%d7%95%d7%9f-%d7%a9%d7%9c-%d7%94%d7%a4%d7%98%d7%a8%d7%99%d7%90%d7%a8%d7%9a-%d7%a9%d7%9c%d7%a0%d7%95/, #אקזסטנציאליסטי#הומוריסטי#הורות#זקנה#משפחה#תעלומה
עלילות חוּמִית, ס. יזהר, https://www.shortstoryproject.com/he/story/%d7%a2%d7%9c%d7%99%d7%9c%d7%95%d7%aa-%d7%97%d7%95%d6%bc%d7%9e%d6%b4%d7%99%d7%aa/, #ילדים-הרפתקאות#ילדים-בעליחיים
ר"ע מחפש את עיניו, שיח'ה חוסין חליוה, https://www.shortstoryproject.com/he/story/%d7%a8%d7%a2-%d7%9e%d7%97%d7%a4%d7%a9-%d7%90%d7%aa-%d7%a2%d7%99%d7%a0%d7%99%d7%95/, #אםובת#אפל#סוריאליזם
מנינגיטיס, יצחק לאור, https://www.shortstoryproject.com/he/story/%d7%9e%d7%a0%d7%99%d7%a0%d7%92%d7%99%d7%98%d7%99%d7%a1/, #אבובן#חיילים#צבא
פטריות, גואדלופה נטל, https://www.shortstoryproject.com/he/story/%d7%a4%d7%98%d7%a8%d7%99%d7%95%d7%aa/, #אהבהבלתי-מושגת#אובססיה#אפל#בדידות#יחסים#משפחה#רומן
כַּוון הרכבת, צ'רלס דיקנס, https://www.shortstoryproject.com/he/story/%d7%9b%d6%bc%d6%b7%d7%95%d7%95%d7%9f-%d7%94%d7%a8%d7%9b%d7%91%d7%aa/, #מתח#קלאסיקה#ריאליזם
דמי מפתח, כנרת רוזנבלום, https://www.shortstoryproject.com/he/story/%d7%93%d7%9e%d7%99-%d7%9e%d7%a4%d7%aa%d7%97/, #זכרונות#זקנה#ישראלי#משפחה
אקדחי כסף, ליליאנה לרה, https://www.shortstoryproject.com/he/story/%d7%90%d7%a7%d7%93%d7%97%d7%99-%d7%9b%d7%a1%d7%a3/, #אפל#גבריות#יחסים#כתיבהנשית#ניכור
אל וֶרדוּגוֹ, אונורה דה בלזק, https://www.shortstoryproject.com/he/story/%d7%90%d7%9c-%d7%95%d6%b6%d7%a8%d7%93%d7%95%d6%bc%d7%92%d7%95%d6%b9/, #היסטוריה#מלחמה#משפחה#קלאסיקה
לאורך המשעול, חואן קרדנס, https://www.shortstoryproject.com/he/story/%d7%9c%d7%90%d7%95%d7%a8%d7%9a-%d7%94%d7%9e%d7%a9%d7%a2%d7%95%d7%9c/, #אינטרוספקציה#בדידות#זכרונות#מיניות#מסתורין#פער-מעמדות
המעשה בארנבים הקטנים, ג'ואל צ'נדלר הריס, https://www.shortstoryproject.com/he/story/%d7%94%d6%b7%d7%9e%d6%bc%d6%b7%d7%a2%d6%b2%d7%a9%d7%82%d6%b6%d7%94-%d7%91%d6%bc%d6%b8%d7%90%d6%b7%d7%a8%d6%b0%d7%a0%d6%b8%d7%91%d6%b4%d7%99%d7%9d-%d7%94%d6%b7%d7%a7%d6%bc%d6%b0%d7%98%d6%b7%d7%a0%d6%bc/, #ילדים-הרפתקאות#ילדים-בעליחיים#ילדים-משל
האיש שהעביר את הכותל המערבי, עוזי וייל, https://www.shortstoryproject.com/he/story/%d7%94%d7%90%d7%99%d7%a9-%d7%a9%d7%94%d7%a2%d7%91%d7%99%d7%a8-%d7%90%d7%aa-%d7%94%d7%9b%d7%95%d7%aa%d7%9c-%d7%94%d7%9e%d7%a2%d7%a8%d7%91%d7%99/, #אבסורד#הומוריסטי#ישראלי#ספקולטיבי#פוליטי#שנון
מידות החום, נוית בראל, https://www.shortstoryproject.com/he/story/%d7%9e%d7%99%d7%93%d7%95%d7%aa-%d7%94%d7%97%d7%95%d7%9d/, #ישראלי#כתיבהנשית#מעמד-פועלים#פער-מעמדות#צרכנות
אלף שקל לסיפור, אורלי קסטל-בלום, https://www.shortstoryproject.com/he/story/%d7%90%d7%9c%d7%a3-%d7%a9%d7%a7%d7%9c-%d7%9c%d7%a1%d7%99%d7%a4%d7%95%d7%a8/, #אבסורד#הומוריסטי#ישראלי#כתיבה
איך זוכרים מדבר?, עידו גפן, https://www.shortstoryproject.com/he/story/%d7%90%d7%99%d7%9a-%d7%96%d7%95%d7%9b%d7%a8%d7%99%d7%9d-%d7%9e%d7%93%d7%91%d7%a8/, #אבסורד#בדידות#זכרונות#ישראלי
זבובים, אשכול נבו, https://www.shortstoryproject.com/he/story/%d7%96%d7%91%d7%95%d7%91%d7%99%d7%9d/, #הרהורים#התבגרות#ישראלי#שנון
הָיֹה הָיָה איש שהתגורר בחצר כנסייה, מ"ר ג'יימס , https://www.shortstoryproject.com/he/story/%d7%94%d6%b8%d7%99%d6%b9%d7%94-%d7%94%d6%b8%d7%99%d6%b8%d7%94-%d7%90%d7%99%d7%a9-%d7%a9%d7%94%d7%aa%d7%92%d7%95%d7%a8%d7%a8-%d7%91%d7%97%d7%a6%d7%a8-%d7%9b%d7%a0%d7%a1%d7%99%d7%99%d7%94/, #אווירתי#אימה#חגהמולד#כסף#רוחותרפאים#שנון
זכרונות מחיפה, מתי שמואלוף, https://www.shortstoryproject.com/he/story/%d7%96%d7%9b%d7%a8%d7%95%d7%a0%d7%95%d7%aa-%d7%9e%d7%97%d7%99%d7%a4%d7%94/, #התבגרות#ישראלי#כתיבה#משפחה
החברה שלה מתגרשת, יערה שחורי, https://www.shortstoryproject.com/he/story/%d7%94%d7%97%d7%91%d7%a8%d7%94-%d7%a9%d7%9c%d7%94-%d7%9e%d7%aa%d7%92%d7%a8%d7%a9%d7%aa/, #אהבה#אורבני#אקזסטנציאליסטי#ישראלי#כתיבהנשית
להחזיר את שלג, ריקי כהן, https://www.shortstoryproject.com/he/story/%d7%9c%d7%94%d7%97%d7%96%d7%99%d7%a8-%d7%90%d7%aa-%d7%a9%d7%9c%d7%92/, #אימהות#חיות-מחמד#ישראלי#משפחה#נשים
סָפּירסטין, תמר מרין, https://www.shortstoryproject.com/he/story/%d7%a1%d6%b8%d7%a4%d6%bc%d7%99%d7%a8%d7%a1%d7%98%d7%99%d7%9f/, #התבגרות#יחסים#כתיבה#מלנכוליה#תרבותאמריקאית
דורות, צביקה מאיר, https://www.shortstoryproject.com/he/story/%d7%93%d7%95%d7%a8%d7%95%d7%aa/, #אבובן#התבגרות#זכרונות#ישראלי#מהגרים#פער-דורי
נפילת בית אשר, אדגר אלן פו, https://www.shortstoryproject.com/he/story/%d7%a0%d7%a4%d7%99%d7%9c%d7%aa-%d7%91%d7%99%d7%aa-%d7%90%d7%a9%d7%a8/, #אווירתי#אימה#גותי#מתח#ספרותאמריקאית#קלאסיקה
הפיל, אלכסנדר קופרין, https://www.shortstoryproject.com/he/story/%d7%94%d7%a4%d7%99%d7%9c/, #ילדים-רוסיה#ילדים-אבובת#ילדים-בעליחיים#ילדים-החלמה#ילדים-מחלה
בוהמה, מיכאיל בולגקוב, https://www.shortstoryproject.com/he/story/%d7%91%d7%95%d7%94%d7%9e%d7%94/, #אבסורד#הומוריסטי#כתיבה#מסע#קלאסיקה#רוסיההסובייטית
ועוד אחדחינם, טל ניצן, https://www.shortstoryproject.com/he/story/%d7%95%d7%a2%d7%95%d7%93-%d7%90%d7%97%d7%93-%d7%97%d7%99%d7%a0%d7%9d/, #הורות#כתיבהנשית#מתח#פרברים#תרבותאמריקאית#תרבותהצריכה
לב תמים, גוסטב פלובר, https://www.shortstoryproject.com/he/story/%d7%9c%d7%91-%d7%aa%d7%9e%d7%99%d7%9d/, #אהבה#מלנכוליה#קלאסיקה#ריאליזם
יש יבשות שמוטב שלא היו מגלים אותן לעולם, אירופה, למשל, עם אירופה תמיד היו רק בעיות., מישל דֶסאר, https://www.shortstoryproject.com/he/story/%d7%99%d7%a9-%d7%99%d7%91%d7%a9%d7%95%d7%aa-%d7%a9%d7%9e%d7%95%d7%98%d7%91-%d7%a9%d7%9c%d7%90-%d7%94%d7%99%d7%95-%d7%9e%d7%92%d7%9c%d7%99%d7%9d-%d7%90%d7%95%d7%aa%d7%9f-%d7%9c%d7%a2%d7%95%d7%9c%d7%9d/, #אהבה#בדידות#הרפתקאות#מסע#משפחה#שנון
אחרי ט"ו בשבט, רות אלמוג, https://www.shortstoryproject.com/he/story/%d7%90%d7%97%d7%a8%d7%99-%d7%98%d7%95-%d7%91%d7%a9%d7%91%d7%98/, #אבובת#התבגרות#ישראלי#כתיבהנשית#מוות
סיאנס עם השטאזי, זארה קאן, https://www.shortstoryproject.com/he/story/%d7%a1%d7%99%d7%90%d7%a0%d7%a1-%d7%a2%d7%9d-%d7%94%d7%a9%d7%98%d7%90%d7%96%d7%99/, #היסטוריה#מסע#מסתורין#מתח#רוחותרפאים
ג'ון-פול פיניגן, ריאליסט בזוי, רוב דויל, https://www.shortstoryproject.com/he/story/%d7%92%d7%95%d7%9f-%d7%a4%d7%95%d7%9c-%d7%a4%d7%99%d7%a0%d7%99%d7%92%d7%9f-%d7%a8%d7%99%d7%90%d7%9c%d7%99%d7%a1%d7%98-%d7%91%d7%96%d7%95%d7%99/, #הומוריסטי#כתיבה#מוות#מסע#פילוסופי#שנון
הכישרון לאושר, מרינה גרוסלרנר, https://www.shortstoryproject.com/he/story/%d7%94%d7%9b%d7%99%d7%a9%d7%a8%d7%95%d7%9f-%d7%9c%d7%90%d7%95%d7%a9%d7%a8/, #אהבה#הרהורים#חופשה#ישראלי#משפחה#תשוקה
האידיוט המבטיח, טוד חזק-לואי , https://www.shortstoryproject.com/he/story/%d7%94%d7%90%d7%99%d7%93%d7%99%d7%95%d7%98-%d7%94%d7%9e%d7%91%d7%98%d7%99%d7%97/, #אבסורד#הומוריסטי#כתיבה#סקס#תרבותאמריקאית
כדור כחול, אורלי קסטל-בלום, https://www.shortstoryproject.com/he/story/%d7%9b%d7%93%d7%95%d7%a8-%d7%9b%d7%97%d7%95%d7%9c/, #אהבהבלתי-מושגת#אורבני#אקזסטנציאליסטי#ישראלי#שנון
סונטת ולדשטיין, הַרְטמוּט לַנגֶה, https://www.shortstoryproject.com/he/story/%d7%a1%d7%95%d7%a0%d7%98%d7%aa-%d7%95%d7%9c%d7%93%d7%a9%d7%98%d7%99%d7%99%d7%9f/, #מוזיקה#מלחהע"ש#מתח#ספקולטיבי#שואה
מקלט, דיוויד קונסטנטין, https://www.shortstoryproject.com/he/story/%d7%9e%d7%a7%d7%9c%d7%98/, #התבגרות#כתיבה#מלנכוליה
פתח בגדר, אריאל הירשפלד , https://www.shortstoryproject.com/he/story/%d7%a4%d7%aa%d7%97-%d7%91%d7%92%d7%93%d7%a8/, #אבובן#התבגרות#ישראלי
יומנה של קוראת עיתונים, אדוארדו ברטי, https://www.shortstoryproject.com/he/story/%d7%99%d7%95%d7%9e%d7%a0%d7%94-%d7%a9%d7%9c-%d7%a7%d7%95%d7%a8%d7%90%d7%aa-%d7%a2%d7%99%d7%aa%d7%95%d7%a0%d7%99%d7%9d/, #אובססיה#מחלה#משפחה#מתח
איסטנבול שלי, אֶמינֶה סֶבְגִי אוֹזדָמָר, https://www.shortstoryproject.com/he/story/%d7%90%d7%99%d7%a1%d7%98%d7%a0%d7%91%d7%95%d7%9c-%d7%a9%d7%9c%d7%99/, #אורבני#היסטוריה#זכרונות#מהגרים#נוסטלגיה
